id,species_id,version_id,language_id,flavor_text
26607,553,25,11,"とても　凶暴な　ポケモン。
目の前で　動くものは　すべて
襲いかかり　か くだこうとする。"
26608,553,26,1,"であった　えものは　にがさない。
じどうしゃの　ボディを　くいちぎる
きょうりょくな　あごを　もつ。"
26609,553,26,3,"마주친 먹이는 놓치지 않는다.
자동차 몸체를 물어뜯을 만큼
강력한 턱을 가지고 있다."
26610,553,26,5,"Il ne laisse jamais échapper ses proies. Ses mâchoires
surpuissantes peuvent broyer une voiture."
26611,553,26,6,"Hat es seine Beute erblickt, gibt es kein Entrinnen mehr.
Sein mächtiger Kiefer knackt selbst Karosserien."
26612,553,26,7,"Jamás deja escapar a su presa. Sus mandíbulas son capaces
de destrozar la carrocería de un coche."
26613,553,26,8,"Una volta che l’ha presa, non si lascia più sfuggire la preda.
Ha delle mandibole in grado di fare a pezzi un’automobile."
26614,553,26,9,"They never allow prey to escape. Their jaws
are so powerful, they can crush the body of
an automobile."
26615,553,26,11,"出会った　獲物は　逃がさない。
自動車の　ボディを　食いちぎる
強力な　アゴを　持つ。"
26616,554,17,5,"Quand le feu brûle dans son corps,
il est tout excité et court partout.
Quand le feu s’apaise, il s’endort."
26617,554,17,9,"When its internal fire is burning, it
cannot calm down and it runs around.
When the fire diminishes, it falls asleep."
26618,554,18,5,"Les gens d’autrefois avaient l’habitude
de mettre ses crottes brûlantes sous
leurs vêtements pour se réchauffer."
26619,554,18,9,"Darumaka’s droppings are hot, so
people used to put them in their
clothes to keep themselves warm."
26620,554,21,9,"When it sleeps, it pulls its limbs
into its body and its internal fire
goes down to 1,100° F."
26621,554,22,9,"When it sleeps, it pulls its limbs
into its body and its internal fire
goes down to 1,100° F."
26622,554,23,1,"ダルマッカの　フンは　あついので
むかしの　ひとは　ふところに　いれて
からだを　あたためていたのだ。"
26623,554,23,3,"달막화의 배설물은 뜨거워서
옛날 사람은 품에 넣고
몸을 따뜻하게 하는 데 사용했다."
26624,554,23,5,"Les gens d’autrefois avaient l’habitude de mettre
ses crottes brûlantes sous leurs vêtements pour se
réchauffer."
26625,554,23,6,"Früher nutzte man die heißen Ausscheidungen
von Flampion, um sich den Körper zu wärmen."
26626,554,23,7,"Como sus excrementos están muy calientes, la gente
de antaño se los metía en los bolsillos para calentarse."
26627,554,23,8,"Poiché i suoi escrementi sono molto caldi,
nell’antichità gli uomini solevano conservarli in
buste per riscaldarsi."
26628,554,23,9,"Darumaka’s droppings are hot, so people used to
put them in their clothes to keep themselves warm."
26629,554,23,11,"ダルマッカの　フンは　熱いので
昔の　人は　懐に　入れて
体を　温めていたのだ。"
26630,554,24,1,"ねるときは　てあしを　ひっこめ
たいないで　もえている　６００どの
ほのおも　ちいさくなり　おちつくよ。"
26631,554,24,3,"잠잘 때는 손발을 움츠리고
체내에 타고 있는 600도의
불꽃도 작아져서 차분해진다."
26632,554,24,5,"Quand il dort, ses pattes se rétractent et les flammes
qui brûlent à 600 °C dans son corps s’apaisent."
26633,554,24,6,"Zum Schlafen zieht es Arme und Beine ein und
senkt seine innere Körpertemperatur auf 600 °C,
um sich zu entspannen."
26634,554,24,7,"Cuando se dispone a dormir, retrae sus piernas y sus
brazos, y reduce la llama de su interior a 600 °C para
relajarse."
26635,554,24,8,"Quando dorme ritrae gli arti. Anche il fuoco che gli
brucia dentro a 600 °C si affievolisce."
26636,554,24,9,"When it sleeps, it pulls its limbs into its
body and its internal fire goes down to
1,100 degrees Fahrenheit."
26637,554,24,11,"寝るときは　手足を　ひっこめ
体内で　燃えている　６００度の
炎も　小さくなり　落ち着くよ。"
26638,554,25,1,"ダルマッカの　フンは　あついので
むかしの　ひとは　ふところに　いれて
からだを　あたためていたのだ。"
26639,554,25,3,"달막화의 배설물은 뜨거워서
옛날 사람은 품에 넣고
몸을 따뜻하게 하는 데 사용했다."
26640,554,25,5,"Les gens d’autrefois avaient l’habitude de mettre ses crottes
brûlantes sous leurs vêtements pour se réchauffer."
26641,554,25,6,"Früher nutzte man die heißen Ausscheidungen von Flampion,
um sich den Körper zu wärmen."
26642,554,25,7,"Como sus excrementos están muy calientes, la gente de
antaño se los metía en los bolsillos para calentarse."
26643,554,25,8,"Poiché i suoi escrementi sono molto caldi, nell’antichità
gli uomini solevano conservarli in buste per riscaldarsi."
26644,554,25,9,"Darumaka’s droppings are hot, so people used to
put them in their clothes to keep themselves warm."
26645,554,25,11,"ダルマッカの　フンは　熱いので
昔の　人は　懐に　入れて
体を　温めていたのだ。"
26646,554,26,1,"ねるときは　てあしを　ひっこめ
たいないで　もえている　６００どの
ほのおも　ちいさくなり　おちつくよ。"
26647,554,26,3,"잠잘 때는 손발을 움츠리고
체내에서 타고 있는 600도의
불꽃도 작아져서 차분해진다."
26648,554,26,5,"Quand il dort, ses pattes se rétractent et les flammes
qui brûlent à 600 °C dans son corps s’apaisent."
26649,554,26,6,"Zum Schlafen zieht es Arme und Beine ein und senkt seine
innere Körpertemperatur auf 600 °C, um sich zu entspannen."
26650,554,26,7,"Cuando se dispone a dormir, retrae sus piernas y sus brazos,
y reduce la llama de su interior a 600 °C para relajarse."
26651,554,26,8,"Quando dorme ritrae gli arti. Anche il fuoco che gli brucia
dentro a 600 °C si affievolisce."
26652,554,26,9,"When it sleeps, it pulls its limbs into its
body and its internal fire goes down to
1,100 degrees Fahrenheit."
26653,554,26,11,"寝るときは　手足を　ひっこめ
体内で　燃えている　６００度の
炎も　小さくなり　落ち着くよ。"
26654,555,17,5,"Il entretient des flammes à 1 400 °C
dans son corps. De quoi détruire un
camion-benne d’un coup de poing!"
26655,555,17,9,"Its internal fire burns at 2,500° F,
making enough power that it can
destroy a dump truck with one punch."
26656,555,18,5,"S’il a le dessous au combat, il se fige
comme un rocher, fait le vide dans son
esprit et combat avec sa force mentale."
26657,555,18,9,"When weakened in battle, it transforms
into a stone statue. Then it sharpens
its mind and fights on mentally."
26658,555,21,9,"When one is injured in a fierce battle,
it hardens into a stone-like form.
Then it meditates and sharpens its mind."
26659,555,22,9,"When one is injured in a fierce battle,
it hardens into a stone-like form.
Then it meditates and sharpens its mind."
26660,555,23,1,"はげしい　たたかいで　きずつくと
いわのように　かたまり　もっこうして
こころを　とぎすませるのだ。"
26661,555,23,3,"격렬한 싸움으로 상처 입으면
바위처럼 굳어져 묵상하며
마음을 연마한다."
26662,555,23,5,"S’il est blessé dans un combat, il se fige comme
un rocher, fait le vide dans son esprit et aiguise
ses sens."
26663,555,23,6,"Nimmt es in einem heißen Kampf Schaden, wird es
hart wie Stein und fällt in eine Trance, um seinen
Verstand zu schärfen."
26664,555,23,7,"Cuando resulta gravemente herido, se endurece como
una piedra y medita para agudizar la mente."
26665,555,23,8,"Se resta ferito durante una battaglia violenta, diventa
duro come la pietra e medita per purificare la mente."
26666,555,23,9,"When one is injured in a fierce battle, it hardens
into a stone-like form. Then it meditates and
sharpens its mind."
26667,555,23,11,"激しい　戦いで　傷つくと
岩のように　固まり　黙考して
心を　研ぎ澄ませるのだ。"
26668,555,24,1,"たいないで　１４００どの　ほのおを
もやすことで　ダンプカーを　パンチで
はかいするほどの　パワーを　つくる。"
26669,555,24,3,"체내에서 1400도의 불꽃을
태워서 덤프트럭을 펀치로
파괴할 정도의 파워를 만든다."
26670,555,24,5,"Il entretient des flammes à 1 400 °C dans son corps.
De quoi détruire un camion-benne d’un coup de
poing !"
26671,555,24,6,"Erhitzt das Innere seines Körpers auf 1 400 °C
und erlangt so die Kraft, um mit der Faust
Laster zu zerstören."
26672,555,24,7,"Genera llamas que alcanzan los 1400 °C con las que
es capaz de destrozar un camión."
26673,555,24,8,"La sua fiamma interna, alla temperatura di 1400 °C,
sviluppa una potenza tale da distruggere un autocarro."
26674,555,24,9,"Its internal fire burns at 2,500 degrees Fahrenheit,
making enough power that it can destroy a dump
truck with one punch."
26675,555,24,11,"体内で　１４００度の　炎を
燃やすことで　ダンプカーを　パンチで
破壊するほどの　パワーを　作る。"
26676,555,25,1,"はげしい　たたかいで　きずつくと
いわのように　かたまり　もっこうして
こころを　とぎすませるのだ。"
26677,555,25,3,"격렬한 싸움으로 상처 입으면
바위처럼 굳어져 묵상하며
마음을 연마한다."
26678,555,25,5,"S’il est blessé dans un combat, il se fige comme un rocher,
fait le vide dans son esprit et aiguise ses sens."
26679,555,25,6,"Nimmt es in einem heißen Kampf Schaden, wird es hart wie
Stein und fällt in eine Trance, um seinen Verstand zu schärfen."
26680,555,25,7,"Cuando resulta gravemente herido, se endurece como una
piedra y medita para agudizar la mente."
26681,555,25,8,"Se resta ferito durante una battaglia violenta, diventa duro
come la pietra e medita per purificare la mente."
26682,555,25,9,"When one is injured in a fierce battle, it hardens
into a stone-like form. Then it meditates and
sharpens its mind."
26683,555,25,11,"激しい　戦いで　傷つくと
岩のように　固まり　黙考して
心を　研ぎ澄ませるのだ。"
26684,555,26,1,"たいないで　１４００どの　ほのおを
もやすことで　ダンプカーを　パンチで
はかいするほどの　パワーを　つくる。"
26685,555,26,3,"체내에서 1400도의 불꽃을
태워서 덤프트럭을 펀치로
파괴할 정도의 파워를 만든다."
26686,555,26,5,"Il entretient des flammes à 1400 °C dans son corps.
De quoi détruire un camion-benne d’un coup de poing!"
26687,555,26,6,"Erhitzt das Innere seines Körpers auf 1 400 °C und erlangt so
die Kraft, um mit der Faust Laster zu zerstören."
26688,555,26,7,"Genera llamas que alcanzan los 1400 °C con las que es capaz
de destrozar un camión."
26689,555,26,8,"La sua fiamma interna, alla temperatura di 1400 °C, sviluppa
una potenza tale da distruggere un autocarro."
26690,555,26,9,"Its internal fire burns at 2,500 degrees Fahrenheit,
making enough power that it can destroy a dump
truck with one punch."
26691,555,26,11,"体内で　１４００度の　炎を
燃やすことで　ダンプカーを　パンチで
破壊するほどの　パワーを　作る。"
26692,556,17,5,"Avec une danse et des sons saccadés,
il fait fuir ses prédateurs, les Pokémon
Oiseaux dévoreurs de graines de fleur."
26693,556,17,9,"It uses an up-tempo song and dance
to drive away the bird Pokémon that
prey on its flower seeds."
26694,556,18,5,"Il vit dans les endroits secs.
Quand il bouge son corps en rythme,
il fait un bruit de maracas."
26695,556,18,9,"Arid regions are their habitat.
They move rhythmically, making
a sound similar to maracas."
26696,556,21,9,"When it moves rhythmically,
it makes a sound similar to maracas,
making the surprised Pokémon flee."
26697,556,22,9,"When it moves rhythmically,
it makes a sound similar to maracas,
making the surprised Pokémon flee."
26698,556,23,1,"アップテンポの　おどりと　おとで
はなの　タネを　ねらう　てんてきの
とりポケモンを　おいはらうのだ。"
26699,556,23,3,"템포가 빠른 춤과 소리로
꽃씨를 노리는 천적인
새포켓몬을 쫓아버린다."
26700,556,23,5,"Avec une danse et des sons saccadés, il fait fuir
ses prédateurs, les Pokémon Oiseaux dévoreurs
de graines de fleur."
26701,556,23,6,"Verjagt Vogel-Pokémon, die auf seine Blüten
aus sind, mit einem flotten Tänzchen und
lauter Untermalung."
26702,556,23,7,"Espanta a los Pokémon pájaro con un baile rápido y
haciendo ruido para evitar que picoteen las semillas de
sus flores."
26703,556,23,8,"Con danze e suoni a ritmo vivace scaccia i suoi
predatori, i Pokémon uccello, che divorano i semi
dei suoi fiori."
26704,556,23,9,"It uses an up-tempo song and dance to drive away
the bird Pokémon that prey on its flower seeds."
26705,556,23,11,"アップテンポの　踊りと　音で
花の　タネを　ねらう　天敵の
とりポケモンを　追い払うのだ。"
26706,556,24,1,"かんそうした　とちで　くらす。
からだを　リズミカルに　うごかすと
マラカスのような　おとを　かなでる。"
26707,556,24,3,"건조한 땅에서 산다.
몸을 리드미컬하게 움직이면
마라카스 같은 소리를 낸다."
26708,556,24,5,"Il vit dans les endroits secs. Quand il bouge son corps
en rythme, il fait un bruit de maracas."
26709,556,24,6,"Erzeugt durch rhythmische Bewegungen Laute,
die dem Klang von Maracas ähneln. Lebt an
trockenen Orten."
26710,556,24,7,"Vive en territorio árido. Emite un sonido parecido a
unas maracas si se mueve de forma rítmica."
26711,556,24,8,"Vive nelle zone aride. Se muove il corpo a tempo
produce un suono di maracas."
26712,556,24,9,"Arid regions are their habitat. They move
rhythmically, making a sound similar to maracas."
26713,556,24,11,"乾燥した　土地で　暮らす。
体を　リズミカルに　動かすと
マラカスのような　音を　奏でる。"
26714,556,25,1,"アップテンポの　おどりと　おとで
はなの　タネを　ねらう　てんてきの
とりポケモンを　おいはらうのだ。"
26715,556,25,3,"템포가 빠른 춤과 소리로
꽃씨를 노리는 천적인
새포켓몬을 쫓아버린다."
26716,556,25,5,"Avec une danse et des sons saccadés, il fait fuir
ses prédateurs, les Pokémon Oiseaux dévoreurs
de graines de fleur."
26717,556,25,6,"Verjagt Vogel-Pokémon, die auf seine Blüten aus sind,
mit einem flotten Tänzchen und lauter Untermalung."
26718,556,25,7,"Espanta a los Pokémon pájaro con un baile rápido y haciendo
ruido para evitar que picoteen las semillas de sus flores."
26719,556,25,8,"Con danze e suoni a ritmo vivace scaccia i suoi predatori,
i Pokémon uccello, che divorano i semi dei suoi fiori."
26720,556,25,9,"It uses an up-tempo song and dance to drive away
the bird Pokémon that prey on its flower seeds."
26721,556,25,11,"アップテンポの　踊りと　音で
花の　タネを　ねらう　天敵の
とりポケモンを　追い払うのだ。"
26722,556,26,1,"かんそうした　とちで　くらす。
からだを　リズミカルに　うごかすと
マラカスのような　おとを　かなでる。"
26723,556,26,3,"건조한 땅에서 산다.
몸을 리드미컬하게 움직이면
마라카스 같은 소리를 낸다."
26724,556,26,5,"Il vit dans les endroits secs. Quand il bouge son corps
en rythme, il fait un bruit de maracas."
26725,556,26,6,"Erzeugt durch rhythmische Bewegungen Laute, die dem Klang
von Maracas ähneln. Lebt an trockenen Orten."
26726,556,26,7,"Vive en territorio árido. Emite un sonido parecido a unas
maracas si se mueve de forma rítmica."
26727,556,26,8,"Vive nelle zone aride. Se muove il corpo a tempo produce
un suono di maracas."
26728,556,26,9,"Arid regions are their habitat. They move
rhythmically, making a sound similar to maracas."
26729,556,26,11,"乾燥した　土地で　暮らす。
体を　リズミカルに　動かすと
マラカスのような　音を　奏でる。"
26730,557,17,5,"Il peut facilement creuser son trou
dans les pierres les plus dures grâce
au liquide sécrété par sa bouche."
26731,557,17,9,"This Pokémon can easily melt holes in
hard rocks with a liquid secreted from
its mouth."
26732,557,18,5,"Il perce un caillou et s’en sert comme
maison. Quand on lui casse, il est anxieux
jusqu’à ce qu’il en trouve un autre."
26733,557,18,9,"It makes a hole in a suitable rock. If
that rock breaks, the Pokémon remains
agitated until it locates a replacement."
26734,557,21,9,"When it finds a stone of a suitable
size, it secretes a liquid from its
mouth to open up a hole to crawl into."
26735,557,22,9,"When it finds a stone of a suitable
size, it secretes a liquid from its
mouth to open up a hole to crawl into."
26736,557,23,1,"てごろな　いしに　あなを　あけて
すみかにする。こわされると　かわりの
いしが　みつかるまで　おちつかない。"
26737,557,23,3,"적당한 돌을 찾아 구멍을 뚫어
살 곳을 만든다. 부서지면 대신할
돌을 찾을 때까지 불안해한다."
26738,557,23,5,"Il perce un caillou et s’en sert comme maison.
Quand on lui casse, il est anxieux jusqu’à ce qu’il en
trouve un autre."
26739,557,23,6,"Höhlt sich einen brauchbaren Stein aus, um darin
zu wohnen. Geht er zu Bruch, ruht es nicht, bis es
einen neuen findet."
26740,557,23,7,"Abre un agujero en la roca y vive en él. Si la roca se
resquebraja, no se queda tranquilo hasta que no
encuentra otra."
26741,557,23,8,"Scava un buco in una pietra adatta per farne la sua
dimora. Se si rompe, non si dà pace finché non ne
trova un’altra."
26742,557,23,9,"It makes a hole in a suitable rock. If that rock
breaks, the Pokémon remains agitated until it
locates a replacement."
26743,557,23,11,"手ごろな　石に　穴を　開けて
住処にする。壊されると　かわりの
石が　見つかるまで　落ち着かない。"
26744,557,24,1,"てごろな　サイズの　いしが　あると
くちから　えきたいを　ぶんぴつして
なかに　はいるための　あなをあける。"
26745,557,24,3,"적당한 사이즈의 돌이 있으면
입에서 액체를 분비해서
안에 들어가기 위한 구멍을 판다."
26746,557,24,5,"Lorsqu’il trouve un caillou à sa taille, il y creuse
un trou avec le fluide qui sort de sa bouche et s’en
sert comme maison."
26747,557,24,6,"Sobald es einen angemessen großen Stein findet,
höhlt es ihn mit einem ätzenden Sekret aus und
kriecht hinein."
26748,557,24,7,"Si encuentran una piedra de tamaño ideal, segregan
un líquido por la boca para crear un agujero y
deslizarse dentro."
26749,557,24,8,"Quando trova una pietra della sua misura crea un
buco con il liquido che secerne dalla bocca e ci si
infila dentro."
26750,557,24,9,"When it finds a stone of a suitable size, it secretes
a liquid from its mouth to open up a hole to
crawl into."
26751,557,24,11,"てごろな　サイズの　石が　あると
口から　液体を　分泌して
中に　入るための　穴をあける。"
26752,557,25,1,"てごろな　いしに　あなを　あけて
す かにする。こわされると　かわりの
いしが　 つかるまで　おちつかない。"
26753,557,25,3,"적당한 돌을 찾아 구멍을 뚫어
살 곳을 만든다. 부서지면 대신할
돌을 찾을 때까지 불안해한다."
26754,557,25,5,"Il perce un caillou et s’en sert comme maison. Quand on lui
casse, il est anxieux jusqu’à ce qu’il en trouve un autre."
26755,557,25,6,"Höhlt sich einen brauchbaren Stein aus, um darin zu wohnen.
Geht er zu Bruch, ruht es nicht, bis es einen neuen findet."
26756,557,25,7,"Abre un agujero en la roca y vive en él. Si la roca se
resquebraja, no se queda tranquilo hasta que no encuentra
otra."
26757,557,25,8,"Scava un buco in una pietra adatta per farne la sua dimora.
Se si rompe, non si dà pace finché non ne trova un’altra."
26758,557,25,9,"It makes a hole in a suitable rock. If that rock
breaks, the Pokémon remains agitated until it
locates a replacement."
26759,557,25,11,"手ごろな　石に　穴を　開けて
住処にする。壊されると　かわりの
石が　見つかるまで　落ち着かない。"
26760,557,26,1,"てごろな　サイズの　いしが　あると
くちから　えきたいを　ぶんぴつして
なかに　はいるための　あなをあける。"
26761,557,26,3,"적당한 사이즈의 돌이 있으면
입에서 액체를 분비해서
안에 들어가기 위한 구멍을 판다."
26762,557,26,5,"Lorsqu’il trouve un caillou à sa taille, il y creuse un trou avec
le fluide qui sort de sa bouche et s’en sert comme maison."
26763,557,26,6,"Sobald es einen angemessen großen Stein findet, höhlt es ihn
mit einem ätzenden Sekret aus und kriecht hinein."
26764,557,26,7,"Si encuentran una piedra de tamaño ideal, segregan un líquido
por la boca para crear un agujero y deslizarse dentro."
26765,557,26,8,"Quando trova una pietra della sua misura crea un buco con il
liquido che secerne dalla bocca e ci si infila dentro."
26766,557,26,9,"When it finds a stone of a suitable size, it secretes
a liquid from its mouth to open up a hole to
crawl into."
26767,557,26,11,"てごろな　サイズの　石が　あると
口から　液体を　分泌して
中に　入るための　穴をあける。"
26768,558,17,5,"Entre eux, les querelles de territoire
sont fréquentes et violentes. Celui qui
se fait briser son rocher a perdu."
26769,558,17,9,"Competing for territory, Crustle
fight viciously. The one whose boulder
is broken is the loser of the battle."
26770,558,18,5,"Il est assez endurant pour voyager des
jours durant dans des zones desséchées
avec son lourd rocher sur le dos."
26771,558,18,9,"It possesses legs of enormous strength,
enabling it to carry heavy slabs for many
days, even when crossing arid land."
26772,558,21,9,"When its boulder is broken
in battles for territory, it feels
unsure and begins to weaken."
26773,558,22,9,"When its boulder is broken
in battles for territory, it feels
unsure and begins to weaken."
26774,558,23,1,"おもたい　いわを　せおって
かんそうした　とちを　なんにちでも
いどうできる　きゃくりょくを　もつ。"
26775,558,23,3,"무거운 바위를 등에 지고
며칠이고 건조한 땅을
이동할 수 있는 다릿심을 가지고 있다."
26776,558,23,5,"Il est assez endurant pour voyager des jours durant
dans des zones desséchées avec son lourd rocher sur
le dos."
26777,558,23,6,"Es ist hart genug im Nehmen, um mitsamt seines
schweren Felsens mehrere Tage durch trockene
Gebiete zu wandern."
26778,558,23,7,"Su inmensa capacidad motriz le permite desplazarse
cargando a sus espaldas rocas enormes durante días."
26779,558,23,8,"Ha una tale forza nelle gambe, che può spostarsi
per giorni in zone aride con una pesante roccia
sulle spalle."
26780,558,23,9,"It possesses legs of enormous strength, enabling it
to carry heavy slabs for many days, even when
crossing arid land."
26781,558,23,11,"重たい　岩を　背負って
乾燥した　土地を　何日でも
移動できる　脚力を　持つ。"
26782,558,24,1,"なわばりを　とりあって　イワパレス
どうしが　はげしく　たたかう。
いわを　こわされた　ほうが　まけ。"
26783,558,24,3,"영역을 빼앗기 위해
암팰리스끼리 격렬히 싸운다.
바위가 부서진 쪽이 패배다."
26784,558,24,5,"Entre eux, les querelles de territoire sont fréquentes
et violentes. Celui qui se fait briser son rocher a
perdu."
26785,558,24,6,"Revierkonflikte führen oft zu heftigen Kämpfen
zwischen ihnen. Gewonnen hat, wer das
gegnerische Haus zerstört."
26786,558,24,7,"Se disputa el territorio con sus congéneres. Pierde
aquel al que le rompan la roca que lleva a cuestas."
26787,558,24,8,"I Crustle si disputano il territorio lottando ferocemente.
Vince chi distrugge la roccia del rivale."
26788,558,24,9,"Competing for territory, Crustle fight viciously.
The one whose boulder is broken is the loser of
the battle."
26789,558,24,11,"縄張りを　取り合って
イワパレス　同士が　激しく　戦う。
岩を　壊されたほうが　負け。"
26790,558,25,1,"おもたい　いわを　せおって
かんそうした　とちを　なんにちでも
いどうできる　きゃくりょくを　もつ。"
26791,558,25,3,"무거운 바위를 등에 지고
며칠이고 건조한 땅을
이동할 수 있는 다릿심을 가지고 있다."
26792,558,25,5,"Il est assez endurant pour voyager des jours durant
dans des zones desséchées avec son lourd rocher sur
le dos."
26793,558,25,6,"Es ist hart genug im Nehmen, um mitsamt seines schweren
Felsens mehrere Tage durch trockene Gebiete zu wandern."
26794,558,25,7,"Su inmensa capacidad motriz le permite desplazarse cargando
a sus espaldas rocas enormes durante días."
26795,558,25,8,"Ha una tale forza nelle gambe, che può spostarsi per giorni
in zone aride con una pesante roccia sulle spalle."
26796,558,25,9,"It possesses legs of enormous strength, enabling it
to carry heavy slabs for many days, even when
crossing arid land."
26797,558,25,11,"重たい　岩を　背負って
乾燥した　土地を　何日でも
移動できる　脚力を　持つ。"
26798,558,26,1,"なわばりを　とりあって　イワパレス
どうしが　はげしく　たたかう。
いわを　こわされた　ほうが　まけ。"
26799,558,26,3,"영역을 빼앗기 위해
암팰리스끼리 격렬히 싸운다.
바위가 부서진 쪽이 패배다."
26800,558,26,5,"Entre eux, les querelles de territoire sont fréquentes
et violentes. Celui qui se fait briser son rocher a perdu."
26801,558,26,6,"Revierkonflikte führen oft zu heftigen Kämpfen zwischen ihnen.
Gewonnen hat, wer das gegnerische Haus zerstört."
26802,558,26,7,"Se disputa el territorio con sus congéneres. Pierde aquel al
que le rompan la roca que lleva a cuestas."
26803,558,26,8,"I Crustle si disputano il territorio lottando ferocemente.
Vince chi distrugge la roccia del rivale."
26804,558,26,9,"Competing for territory, Crustle fight viciously.
The one whose boulder is broken is the loser of
the battle."
26805,558,26,11,"縄張りを　取り合って
イワパレス　同士が　激しく　戦う。
岩を　壊されたほうが　負け。"
26806,559,17,5,"Il remonte sa peau jusqu’à son cou pour
se protéger. Elle a une constitution
élastique qui absorbe les coups."
26807,559,17,9,"Its skin has a rubbery elasticity, so
it can reduce damage by defensively
pulling its skin up to its neck."
26808,559,18,5,"Quiconque a le malheur de croiser son
regard se prend un coup de tête.
Il a le crâne très dur."
26809,559,18,9,"It immediately headbutts anyone that
makes eye contact with it. Its skull is
massively thick."
26810,559,21,9,"Proud of its sturdy skull,
it suddenly headbutts everything,
but its weight makes it unstable, too."
26811,559,22,9,"Proud of its sturdy skull,
it suddenly headbutts everything,
but its weight makes it unstable, too."
26812,559,23,1,"かわを　くびまで　ひきあげて
ぼうぎょの　しせい。ゴムのような
だんりょくで　ダメージを　へらす。"
26813,559,23,3,"가죽을 목까지 늘려서
방어 자세를 취한다. 고무 같은
탄력을 이용해 데미지를 줄인다."
26814,559,23,5,"Il remonte sa peau jusqu’à son cou pour se protéger.
Elle a une constitution élastique qui absorbe les
coups."
26815,559,23,6,"Es zieht seine gummiartige Haut bis zum Hals hinauf
und nimmt eine Abwehrhaltung ein, um sich vor
Schaden zu schützen."
26816,559,23,7,"Se sube la piel hasta el cuello para defenderse. Su
elasticidad, similar a la de una goma, reduce el daño
recibido."
26817,559,23,8,"Assumono la posizione difensiva tirando su fino al
collo la pelle, che è elastica come la gomma e
previene i danni."
26818,559,23,9,"Its skin has a rubbery elasticity, so it can reduce
damage by defensively pulling its skin up to
its neck."
26819,559,23,11,"皮を　首まで　引き上げて
防御の　姿勢。ゴムのような　弾力で
ダメージを　減らす。"
26820,559,24,1,"がんじょうな　ずがいこつが　じまん。
いきなり　ずつきを　かましてくるが
おもさで　じぶんも　フラフラしてる。"
26821,559,24,3,"튼튼한 두개골이 자랑이다.
느닷없이 박치기를 하려고 하지만
무게로 자신도 휘청거린다."
26822,559,24,5,"Ses coups de tête sont sa fierté. Seul problème :
sa tête est un peu trop lourde, et il perd souvent
l’équilibre."
26823,559,24,6,"Verteilt gerne unvermittelt Kopfnüsse, deren Wucht
auch seine Sinne vernebelt. Es ist stolz auf seinen
robusten Schädel."
26824,559,24,7,"Está orgulloso de su sólido cráneo. Reparte cabezazos
a diestro y siniestro con tal vehemencia que él mismo
se marea."
26825,559,24,8,"Va fiero del suo robustissimo cranio. Tira senza
preavviso testate così forti da farlo barcollare."
26826,559,24,9,"Proud of its sturdy skull, it suddenly headbutts
everything, but its weight makes it unstable, too."
26827,559,24,11,"頑丈な　頭蓋骨が　自慢。
いきなり　頭突きを　かましてくるが
重さで　自分も　フラフラしてる。"
26828,559,25,1,"かわを　くびまで　ひきあげて
ぼうぎょの　しせい。ゴムのような
だんりょくで　ダメージを　へらす。"
26829,559,25,3,"가죽을 목까지 늘려서
방어 자세를 취한다. 고무 같은
탄력을 이용해 데미지를 줄인다."
26830,559,25,5,"Il remonte sa peau jusqu’à son cou pour se protéger.
Elle a une constitution élastique qui absorbe les coups."
26831,559,25,6,"Es zieht seine gummiartige Haut bis zum Hals hinauf und nimmt
eine Abwehrhaltung ein, um sich vor Schaden zu schützen."
26832,559,25,7,"Se sube la piel hasta el cuello para defenderse. Su
elasticidad, similar a la de una goma, reduce el daño
recibido."
26833,559,25,8,"Assumono la posizione difensiva tirando su fino al collo
la pelle, che è elastica come la gomma e previene i danni."
26834,559,25,9,"Its skin has a rubbery elasticity, so it can reduce
damage by defensively pulling its skin up to
its neck."
26835,559,25,11,"皮を　首まで　引き上げて
防御の　姿勢。ゴムのような　弾力で
ダメージを　減らす。"
26836,559,26,1,"がんじょうな　ずがいこつが　じまん。
いきなり　ずつきを　かましてくるが
おもさで　じぶんも　フラフラしてる。"
26837,559,26,3,"튼튼한 두개골이 자랑이다.
느닷없이 박치기를 하려고 하지만
무게로 자신도 휘청거린다."
26838,559,26,5,"Ses coups de tête sont sa fierté. Seul problème : sa tête est
un peu trop lourde, et il perd souvent l’équilibre."
26839,559,26,6,"Verteilt gerne unvermittelt Kopfnüsse, deren Wucht auch seine
Sinne vernebelt. Es ist stolz auf seinen robusten Schädel."
26840,559,26,7,"Está orgulloso de su sólido cráneo. Reparte cabezazos a
diestro y siniestro con tal vehemencia que él mismo se
marea."
26841,559,26,8,"Va fiero del suo robustissimo cranio. Tira senza preavviso
testate così forti da farlo barcollare."
26842,559,26,9,"Proud of its sturdy skull, it suddenly headbutts
everything, but its weight makes it unstable, too."
26843,559,26,11,"頑丈な　頭蓋骨が　自慢。
いきなり　頭突きを　かましてくるが
重さで　自分も　フラフラしてる。"
26844,560,17,5,"Ils se regroupent pour rosser ceux
qui pénètrent sur leur territoire.
Ils crachent un venin corrosif."
26845,560,17,9,"Groups of them beat up anything
that enters their territory. Each can
spit acidic liquid from its mouth."
26846,560,18,5,"La plus grande crête détermine le
meneur du groupe. Il détruit des
blocs de béton à coups de pied."
