id,pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
285895,448,15,232,1,1,8
285896,448,15,237,4,0,
285897,448,15,240,4,0,
285898,448,15,241,4,0,
285899,448,15,245,1,1,1
285900,448,15,245,1,65,
285901,448,15,247,4,0,
285902,448,15,249,4,0,
285903,448,15,263,4,0,
285904,448,15,280,4,0,
285905,448,15,317,4,0,
285906,448,15,319,1,24,
285907,448,15,339,4,0,
285908,448,15,347,1,47,
285909,448,15,347,4,0,
285910,448,15,364,1,11,
285911,448,15,370,1,1,3
285912,448,15,370,1,55,
285913,448,15,371,4,0,
285914,448,15,374,4,0,
285915,448,15,382,1,37,
285916,448,15,396,1,1,4
285917,448,15,396,1,42,
285918,448,15,398,4,0,
285919,448,15,399,4,0,
285920,448,15,406,1,1,2
285921,448,15,406,1,60,
285922,448,15,411,4,0,
285923,448,15,416,4,0,
285924,448,15,421,4,0,
285925,448,15,430,4,0,
285926,448,15,444,4,0,
285927,448,15,468,4,0,
285928,448,15,490,4,0,
285929,448,15,496,4,0,
285930,448,15,501,1,33,
285931,448,15,505,1,51,
285932,448,15,514,4,0,
285933,448,15,523,4,0,
285934,448,15,590,4,0,
285935,448,15,612,1,15,
285936,448,15,612,4,0,
285937,448,16,8,3,0,
285938,448,16,9,3,0,
285939,448,16,14,1,19,1
285940,448,16,14,4,0,
285941,448,16,46,4,0,
285942,448,16,63,4,0,
285943,448,16,67,3,0,
285944,448,16,68,1,6,1
285945,448,16,70,4,0,
285946,448,16,89,4,0,
285947,448,16,91,4,0,
285948,448,16,92,4,0,
285949,448,16,94,4,0,
285950,448,16,98,1,1,6
285951,448,16,104,4,0,
285952,448,16,156,4,0,
285953,448,16,157,4,0,
285954,448,16,164,4,0,
285955,448,16,173,3,0,
285956,448,16,182,4,0,
285957,448,16,193,1,1,5
285958,448,16,197,1,1,7
285959,448,16,198,1,29,1
285960,448,16,207,4,0,
285961,448,16,213,4,0,
285962,448,16,214,4,0,
285963,448,16,216,4,0,
285964,448,16,218,4,0,
285965,448,16,231,3,0,
285966,448,16,232,1,1,8
285967,448,16,237,4,0,
285968,448,16,240,4,0,
285969,448,16,241,4,0,
285970,448,16,245,1,1,1
285971,448,16,245,1,65,1
285972,448,16,247,4,0,
285973,448,16,249,4,0,
285974,448,16,263,4,0,
285975,448,16,264,3,0,
285976,448,16,270,3,0,
285977,448,16,272,3,0,
285978,448,16,280,4,0,
285979,448,16,290,4,0,
285980,448,16,317,4,0,
285981,448,16,319,1,24,1
285982,448,16,334,3,0,
285983,448,16,339,4,0,
285984,448,16,347,1,47,1
285985,448,16,347,4,0,
285986,448,16,352,3,0,
285987,448,16,364,1,11,1
285988,448,16,370,1,1,3
285989,448,16,370,1,55,1
285990,448,16,371,4,0,
285991,448,16,374,4,0,
285992,448,16,382,1,37,1
285993,448,16,393,3,0,
285994,448,16,396,1,1,4
285995,448,16,396,1,42,1
285996,448,16,398,4,0,
285997,448,16,399,4,0,
285998,448,16,406,1,1,2
285999,448,16,406,1,60,1
286000,448,16,406,3,0,
286001,448,16,409,3,0,
286002,448,16,411,4,0,
286003,448,16,416,4,0,
286004,448,16,421,4,0,
286005,448,16,428,3,0,
286006,448,16,430,4,0,
286007,448,16,444,4,0,
286008,448,16,468,4,0,
286009,448,16,490,4,0,
286010,448,16,496,4,0,
286011,448,16,501,1,33,1
286012,448,16,505,1,51,1
286013,448,16,514,4,0,
286014,448,16,523,4,0,
286015,448,16,530,3,0,
286016,448,16,590,4,0,
286017,448,16,612,1,15,1
286018,448,16,612,4,0,
286019,449,8,28,1,1,2
286020,449,8,33,1,1,1
286021,449,8,34,2,0,
286022,449,8,36,1,19,
286023,449,8,38,1,44,
286024,449,8,44,1,7,
286025,449,8,46,4,0,
286026,449,8,70,4,0,
286027,449,8,89,1,37,
286028,449,8,89,4,0,
286029,449,8,90,1,50,
286030,449,8,92,4,0,
286031,449,8,104,4,0,
286032,449,8,156,4,0,
286033,449,8,157,4,0,
286034,449,8,164,4,0,
286035,449,8,174,2,0,
286036,449,8,182,4,0,
286037,449,8,201,4,0,
286038,449,8,203,4,0,
286039,449,8,207,4,0,
286040,449,8,213,4,0,
286041,449,8,214,4,0,
286042,449,8,216,4,0,
286043,449,8,218,4,0,
286044,449,8,231,4,0,
286045,449,8,237,4,0,
286046,449,8,241,4,0,
286047,449,8,242,1,31,
286048,449,8,249,4,0,
286049,449,8,254,2,0,
286050,449,8,255,2,0,
286051,449,8,256,2,0,
286052,449,8,263,4,0,
286053,449,8,281,1,13,
286054,449,8,290,4,0,
286055,449,8,303,2,0,
286056,449,8,317,4,0,
286057,449,8,328,1,25,
286058,449,8,328,2,0,
286059,449,8,352,4,0,
286060,449,8,363,4,0,
286061,449,8,445,4,0,
286062,449,8,446,4,0,
286063,449,9,28,1,1,2
286064,449,9,33,1,1,1
286065,449,9,34,2,0,
286066,449,9,36,1,19,
286067,449,9,38,1,44,
286068,449,9,44,1,7,
286069,449,9,46,4,0,
286070,449,9,70,4,0,
286071,449,9,89,1,37,
286072,449,9,89,4,0,
286073,449,9,90,1,50,
286074,449,9,92,4,0,
286075,449,9,104,4,0,
286076,449,9,156,4,0,
286077,449,9,157,4,0,
286078,449,9,164,4,0,
286079,449,9,173,3,0,
286080,449,9,174,2,0,
286081,449,9,182,4,0,
286082,449,9,189,3,0,
286083,449,9,201,4,0,
286084,449,9,203,4,0,
286085,449,9,207,4,0,
286086,449,9,213,4,0,
286087,449,9,214,4,0,
286088,449,9,216,4,0,
286089,449,9,218,4,0,
286090,449,9,231,4,0,
286091,449,9,237,4,0,
286092,449,9,241,4,0,
286093,449,9,242,1,31,
286094,449,9,249,4,0,
286095,449,9,254,2,0,
286096,449,9,255,2,0,
286097,449,9,256,2,0,
286098,449,9,263,4,0,
286099,449,9,276,3,0,
286100,449,9,281,1,13,
286101,449,9,290,4,0,
286102,449,9,303,2,0,
286103,449,9,317,4,0,
286104,449,9,328,1,25,
286105,449,9,328,2,0,
286106,449,9,352,4,0,
286107,449,9,363,4,0,
286108,449,9,414,3,0,
286109,449,9,445,4,0,
286110,449,9,446,4,0,
286111,449,10,28,1,1,2
286112,449,10,29,3,0,
286113,449,10,33,1,1,1
286114,449,10,34,2,0,
286115,449,10,36,1,19,1
286116,449,10,38,1,44,
286117,449,10,44,1,7,
286118,449,10,46,4,0,
286119,449,10,70,4,0,
286120,449,10,89,1,37,
286121,449,10,89,4,0,
286122,449,10,90,1,50,
286123,449,10,91,1,19,2
286124,449,10,91,4,0,
286125,449,10,92,4,0,
286126,449,10,104,4,0,
286127,449,10,156,4,0,
286128,449,10,157,4,0,
286129,449,10,164,4,0,
286130,449,10,173,3,0,
286131,449,10,174,2,0,
286132,449,10,182,4,0,
286133,449,10,189,3,0,
286134,449,10,201,4,0,
286135,449,10,203,4,0,
286136,449,10,207,4,0,
286137,449,10,213,4,0,
286138,449,10,214,4,0,
286139,449,10,216,4,0,
286140,449,10,218,4,0,
286141,449,10,231,4,0,
286142,449,10,237,4,0,
286143,449,10,241,4,0,
286144,449,10,242,1,31,
286145,449,10,249,4,0,
286146,449,10,254,2,0,
286147,449,10,255,2,0,
286148,449,10,256,2,0,
286149,449,10,263,4,0,
286150,449,10,276,3,0,
286151,449,10,279,2,0,
286152,449,10,281,1,13,
286153,449,10,290,4,0,
286154,449,10,303,2,0,
286155,449,10,317,4,0,
286156,449,10,328,1,25,
286157,449,10,328,2,0,
286158,449,10,352,4,0,
286159,449,10,363,4,0,
286160,449,10,414,3,0,
286161,449,10,445,4,0,
286162,449,10,446,4,0,
286163,449,11,18,2,0,
286164,449,11,28,1,1,2
286165,449,11,33,1,1,1
286166,449,11,34,2,0,
286167,449,11,36,1,19,1
286168,449,11,38,1,44,
286169,449,11,44,1,7,
286170,449,11,46,4,0,
286171,449,11,70,4,0,
286172,449,11,89,1,37,
286173,449,11,89,4,0,
286174,449,11,90,1,50,
286175,449,11,91,1,19,2
286176,449,11,91,4,0,
286177,449,11,92,4,0,
286178,449,11,104,4,0,
286179,449,11,156,4,0,
286180,449,11,157,4,0,
286181,449,11,164,4,0,
286182,449,11,174,2,0,
286183,449,11,182,4,0,
286184,449,11,201,4,0,
286185,449,11,207,4,0,
286186,449,11,213,4,0,
286187,449,11,214,2,0,
286188,449,11,216,4,0,
286189,449,11,218,4,0,
286190,449,11,237,4,0,
286191,449,11,241,4,0,
286192,449,11,242,1,31,
286193,449,11,249,4,0,
286194,449,11,254,2,0,
286195,449,11,255,2,0,
286196,449,11,256,2,0,
286197,449,11,263,4,0,
286198,449,11,279,2,0,
286199,449,11,281,1,13,
286200,449,11,303,2,0,
286201,449,11,317,4,0,
286202,449,11,328,1,25,
286203,449,11,328,2,0,
286204,449,11,496,4,0,
286205,449,11,523,4,0,
286206,449,14,18,2,0,
286207,449,14,28,1,1,2
286208,449,14,33,1,1,1
286209,449,14,34,2,0,
286210,449,14,36,1,19,1
286211,449,14,38,1,44,
286212,449,14,44,1,7,
286213,449,14,46,4,0,
286214,449,14,70,4,0,
286215,449,14,89,1,37,
286216,449,14,89,4,0,
286217,449,14,90,1,50,
286218,449,14,91,1,19,2
286219,449,14,91,4,0,
286220,449,14,92,4,0,
286221,449,14,104,4,0,
286222,449,14,156,4,0,
286223,449,14,157,4,0,
286224,449,14,164,4,0,
286225,449,14,173,3,0,
286226,449,14,174,2,0,
286227,449,14,182,4,0,
286228,449,14,201,4,0,
286229,449,14,207,4,0,
286230,449,14,213,4,0,
286231,449,14,214,2,0,
286232,449,14,214,3,0,
286233,449,14,216,4,0,
286234,449,14,218,4,0,
286235,449,14,231,3,0,
286236,449,14,237,4,0,
286237,449,14,241,4,0,
286238,449,14,242,1,31,
286239,449,14,249,4,0,
286240,449,14,254,2,0,
286241,449,14,255,2,0,
286242,449,14,256,2,0,
286243,449,14,263,4,0,
286244,449,14,276,3,0,
286245,449,14,279,2,0,
286246,449,14,281,1,13,
286247,449,14,303,2,0,
286248,449,14,317,4,0,
286249,449,14,328,1,25,
286250,449,14,328,2,0,
286251,449,14,414,3,0,
286252,449,14,446,3,0,
286253,449,14,496,4,0,
286254,449,14,523,4,0,
286255,449,15,18,2,0,
286256,449,15,28,1,1,2
286257,449,15,33,1,1,1
286258,449,15,34,2,0,
286259,449,15,36,1,19,1
286260,449,15,38,1,44,
286261,449,15,44,1,7,
286262,449,15,46,4,0,
286263,449,15,70,4,0,
286264,449,15,89,1,37,
286265,449,15,89,4,0,
286266,449,15,90,1,50,
286267,449,15,91,1,19,2
286268,449,15,91,4,0,
286269,449,15,92,4,0,
286270,449,15,104,4,0,
286271,449,15,156,4,0,
286272,449,15,157,4,0,
286273,449,15,164,4,0,
286274,449,15,174,2,0,
286275,449,15,182,4,0,
286276,449,15,201,4,0,
286277,449,15,207,4,0,
286278,449,15,213,4,0,
286279,449,15,214,2,0,
286280,449,15,214,4,0,
286281,449,15,216,4,0,
286282,449,15,218,4,0,
286283,449,15,237,4,0,
286284,449,15,241,4,0,
286285,449,15,242,1,31,
286286,449,15,249,4,0,
286287,449,15,254,2,0,
286288,449,15,255,2,0,
286289,449,15,256,2,0,
286290,449,15,263,4,0,
286291,449,15,279,2,0,
286292,449,15,281,1,13,
286293,449,15,303,2,0,
286294,449,15,317,4,0,
286295,449,15,328,1,25,
286296,449,15,328,2,0,
286297,449,15,496,4,0,
286298,449,15,523,4,0,
286299,449,15,590,4,0,
286300,449,16,18,2,0,
286301,449,16,28,1,1,2
286302,449,16,33,1,1,1
286303,449,16,34,2,0,
286304,449,16,36,1,19,1
286305,449,16,38,1,44,1
286306,449,16,44,1,7,1
286307,449,16,46,4,0,
286308,449,16,70,4,0,
286309,449,16,89,1,37,1
286310,449,16,89,4,0,
286311,449,16,90,1,50,1
286312,449,16,91,1,19,2
286313,449,16,91,4,0,
286314,449,16,92,4,0,
286315,449,16,104,4,0,
286316,449,16,156,4,0,
286317,449,16,157,4,0,
286318,449,16,164,4,0,
286319,449,16,173,3,0,
286320,449,16,174,2,0,
286321,449,16,182,4,0,
286322,449,16,201,4,0,
286323,449,16,207,4,0,
286324,449,16,213,4,0,
286325,449,16,214,2,0,
286326,449,16,214,4,0,
286327,449,16,216,4,0,
286328,449,16,218,4,0,
286329,449,16,231,3,0,
286330,449,16,237,4,0,
286331,449,16,241,4,0,
286332,449,16,242,1,31,1
286333,449,16,249,4,0,
286334,449,16,254,2,0,
286335,449,16,255,2,0,
286336,449,16,256,2,0,
286337,449,16,263,4,0,
286338,449,16,276,3,0,
286339,449,16,279,2,0,
286340,449,16,281,1,13,1
286341,449,16,290,4,0,
286342,449,16,303,2,0,
286343,449,16,317,4,0,
286344,449,16,328,1,25,1
286345,449,16,328,2,0,
286346,449,16,352,3,0,
286347,449,16,414,3,0,
286348,449,16,446,3,0,
286349,449,16,496,4,0,
286350,449,16,523,4,0,
286351,449,16,590,4,0,
286352,450,8,28,1,1,5
286353,450,8,33,1,1,4
286354,450,8,36,1,19,
286355,450,8,38,1,50,
286356,450,8,44,1,1,6
286357,450,8,44,1,7,
286358,450,8,46,4,0,
286359,450,8,63,4,0,
286360,450,8,70,4,0,
286361,450,8,89,1,40,
286362,450,8,89,4,0,
286363,450,8,90,1,60,
286364,450,8,92,4,0,
286365,450,8,104,4,0,
286366,450,8,156,4,0,
286367,450,8,157,4,0,
286368,450,8,164,4,0,
286369,450,8,182,4,0,
286370,450,8,201,4,0,
286371,450,8,203,4,0,
286372,450,8,207,4,0,
286373,450,8,213,4,0,
286374,450,8,214,4,0,
286375,450,8,216,4,0,
286376,450,8,218,4,0,
286377,450,8,231,4,0,
286378,450,8,237,4,0,
286379,450,8,241,4,0,
286380,450,8,242,1,31,
286381,450,8,249,4,0,
286382,450,8,263,4,0,
286383,450,8,281,1,1,7
286384,450,8,281,1,13,
286385,450,8,290,4,0,
286386,450,8,317,4,0,
286387,450,8,328,1,25,
286388,450,8,352,4,0,
286389,450,8,363,4,0,
286390,450,8,416,4,0,
286391,450,8,422,1,1,3
286392,450,8,423,1,1,1
286393,450,8,424,1,1,2
286394,450,8,444,4,0,
286395,450,8,445,4,0,
286396,450,8,446,4,0,
286397,450,9,28,1,1,5
286398,450,9,33,1,1,4
286399,450,9,36,1,19,
286400,450,9,38,1,50,
286401,450,9,44,1,1,6
286402,450,9,44,1,7,
286403,450,9,46,4,0,
286404,450,9,63,4,0,
286405,450,9,70,4,0,
286406,450,9,89,1,40,
286407,450,9,89,4,0,
286408,450,9,90,1,60,
286409,450,9,92,4,0,
286410,450,9,104,4,0,
286411,450,9,156,4,0,
286412,450,9,157,4,0,
286413,450,9,164,4,0,
286414,450,9,173,3,0,
286415,450,9,182,4,0,
286416,450,9,189,3,0,
286417,450,9,201,4,0,
286418,450,9,203,4,0,
286419,450,9,207,4,0,
286420,450,9,213,4,0,
286421,450,9,214,4,0,
286422,450,9,216,4,0,
286423,450,9,218,4,0,
286424,450,9,231,4,0,
286425,450,9,237,4,0,
286426,450,9,241,4,0,
286427,450,9,242,1,31,
286428,450,9,249,4,0,
286429,450,9,263,4,0,
286430,450,9,276,3,0,
286431,450,9,281,1,1,7
286432,450,9,281,1,13,
286433,450,9,290,4,0,
286434,450,9,317,4,0,
286435,450,9,328,1,25,
286436,450,9,352,4,0,
286437,450,9,363,4,0,
286438,450,9,414,3,0,
286439,450,9,416,4,0,
286440,450,9,422,1,1,3
286441,450,9,423,1,1,1
286442,450,9,424,1,1,2
286443,450,9,442,3,0,
286444,450,9,444,4,0,
286445,450,9,445,4,0,
286446,450,9,446,4,0,
286447,450,10,28,1,1,5
286448,450,10,29,3,0,
286449,450,10,33,1,1,4
286450,450,10,36,1,19,1
286451,450,10,38,1,50,
286452,450,10,44,1,1,6
286453,450,10,44,1,7,
286454,450,10,46,4,0,
286455,450,10,63,4,0,
286456,450,10,70,4,0,
286457,450,10,89,1,40,
286458,450,10,89,4,0,
286459,450,10,90,1,60,
286460,450,10,91,1,19,2
286461,450,10,91,4,0,
286462,450,10,92,4,0,
286463,450,10,104,4,0,
286464,450,10,156,4,0,
286465,450,10,157,4,0,
286466,450,10,164,4,0,
286467,450,10,173,3,0,
286468,450,10,182,4,0,
286469,450,10,189,3,0,
286470,450,10,201,4,0,
286471,450,10,203,4,0,
286472,450,10,207,4,0,
286473,450,10,213,4,0,
286474,450,10,214,4,0,
286475,450,10,216,4,0,
286476,450,10,218,4,0,
286477,450,10,231,4,0,
286478,450,10,237,4,0,
286479,450,10,241,4,0,
286480,450,10,242,1,31,
286481,450,10,249,4,0,
286482,450,10,263,4,0,
286483,450,10,276,3,0,
286484,450,10,281,1,1,7
286485,450,10,281,1,13,
286486,450,10,290,4,0,
286487,450,10,317,4,0,
286488,450,10,328,1,25,
286489,450,10,352,4,0,
286490,450,10,363,4,0,
286491,450,10,414,3,0,
286492,450,10,416,4,0,
286493,450,10,422,1,1,3
286494,450,10,423,1,1,1
286495,450,10,424,1,1,2
286496,450,10,442,3,0,
286497,450,10,444,4,0,
286498,450,10,445,4,0,
286499,450,10,446,4,0,
286500,450,11,28,1,1,5
286501,450,11,33,1,1,4
286502,450,11,36,1,19,1
286503,450,11,38,1,50,
286504,450,11,44,1,1,6
286505,450,11,44,1,7,
286506,450,11,46,4,0,
286507,450,11,63,4,0,
286508,450,11,70,4,0,
286509,450,11,89,1,40,
286510,450,11,89,4,0,
286511,450,11,90,1,60,
286512,450,11,91,1,19,2
286513,450,11,91,4,0,
286514,450,11,92,4,0,
286515,450,11,104,4,0,
286516,450,11,156,4,0,
286517,450,11,157,4,0,
286518,450,11,164,4,0,
286519,450,11,182,4,0,
286520,450,11,201,4,0,
286521,450,11,207,4,0,
286522,450,11,213,4,0,
286523,450,11,216,4,0,
286524,450,11,218,4,0,
286525,450,11,237,4,0,
286526,450,11,241,4,0,
286527,450,11,242,1,31,
286528,450,11,249,4,0,
286529,450,11,263,4,0,
286530,450,11,281,1,1,7
286531,450,11,281,1,13,
286532,450,11,317,4,0,
286533,450,11,328,1,25,
286534,450,11,416,4,0,
286535,450,11,422,1,1,3
286536,450,11,423,1,1,1
286537,450,11,424,1,1,2
286538,450,11,444,4,0,
286539,450,11,496,4,0,
286540,450,11,523,4,0,
286541,450,14,28,1,1,5
286542,450,14,33,1,1,4
286543,450,14,36,1,19,1
286544,450,14,38,1,50,
286545,450,14,44,1,1,6
286546,450,14,44,1,7,
286547,450,14,46,4,0,
286548,450,14,63,4,0,
286549,450,14,70,4,0,
286550,450,14,89,1,40,
286551,450,14,89,4,0,
286552,450,14,90,1,60,
286553,450,14,91,1,19,2
286554,450,14,91,4,0,
286555,450,14,92,4,0,
286556,450,14,104,4,0,
286557,450,14,156,4,0,
286558,450,14,157,4,0,
286559,450,14,164,4,0,
286560,450,14,173,3,0,
286561,450,14,182,4,0,
286562,450,14,201,4,0,
286563,450,14,207,4,0,
286564,450,14,213,4,0,
286565,450,14,214,3,0,
286566,450,14,216,4,0,
286567,450,14,218,4,0,
286568,450,14,231,3,0,
286569,450,14,237,4,0,
286570,450,14,241,4,0,
286571,450,14,242,1,31,
286572,450,14,249,4,0,
286573,450,14,263,4,0,
286574,450,14,276,3,0,
286575,450,14,281,1,1,7
286576,450,14,281,1,13,
286577,450,14,317,4,0,
286578,450,14,328,1,25,
286579,450,14,414,3,0,
286580,450,14,416,4,0,
286581,450,14,422,1,1,3
286582,450,14,423,1,1,1
286583,450,14,424,1,1,2
286584,450,14,442,3,0,
286585,450,14,444,4,0,
286586,450,14,446,3,0,
286587,450,14,496,4,0,
286588,450,14,523,4,0,
286589,450,15,28,1,1,5
286590,450,15,33,1,1,4
286591,450,15,36,1,19,1
286592,450,15,38,1,50,
286593,450,15,44,1,1,6
286594,450,15,44,1,7,
286595,450,15,46,4,0,
286596,450,15,63,4,0,
286597,450,15,70,4,0,
286598,450,15,89,1,40,
286599,450,15,89,4,0,
286600,450,15,90,1,60,
286601,450,15,91,1,19,2
286602,450,15,91,4,0,
286603,450,15,92,4,0,
286604,450,15,104,4,0,
286605,450,15,156,4,0,
286606,450,15,157,4,0,
286607,450,15,164,4,0,
286608,450,15,182,4,0,
286609,450,15,201,4,0,
286610,450,15,207,4,0,
286611,450,15,213,4,0,
286612,450,15,214,4,0,
286613,450,15,216,4,0,
286614,450,15,218,4,0,
286615,450,15,237,4,0,
286616,450,15,241,4,0,
286617,450,15,242,1,31,
286618,450,15,249,4,0,
286619,450,15,263,4,0,
286620,450,15,281,1,1,7
286621,450,15,281,1,13,
286622,450,15,317,4,0,
286623,450,15,328,1,25,
286624,450,15,416,4,0,
286625,450,15,422,1,1,3
286626,450,15,423,1,1,1
286627,450,15,424,1,1,2
286628,450,15,444,4,0,
286629,450,15,496,4,0,
286630,450,15,523,4,0,
286631,450,15,590,4,0,
286632,450,16,28,1,1,5
286633,450,16,33,1,1,4
286634,450,16,36,1,19,1
286635,450,16,38,1,50,1
286636,450,16,44,1,1,6
286637,450,16,44,1,7,1
286638,450,16,46,4,0,
286639,450,16,63,4,0,
286640,450,16,70,4,0,
286641,450,16,89,1,40,1
286642,450,16,89,4,0,
286643,450,16,90,1,60,1
286644,450,16,91,1,19,2
286645,450,16,91,4,0,
286646,450,16,92,4,0,
286647,450,16,104,4,0,
286648,450,16,156,4,0,
286649,450,16,157,4,0,
286650,450,16,164,4,0,
286651,450,16,173,3,0,
286652,450,16,182,4,0,
286653,450,16,201,4,0,
286654,450,16,207,4,0,
286655,450,16,213,4,0,
286656,450,16,214,4,0,
286657,450,16,216,4,0,
286658,450,16,218,4,0,
286659,450,16,231,3,0,
286660,450,16,237,4,0,
286661,450,16,241,4,0,
286662,450,16,242,1,31,1
286663,450,16,249,4,0,
286664,450,16,263,4,0,
286665,450,16,276,3,0,
286666,450,16,281,1,1,7
286667,450,16,281,1,13,1
286668,450,16,290,4,0,
286669,450,16,317,4,0,
286670,450,16,328,1,25,1
286671,450,16,352,3,0,
286672,450,16,414,3,0,
286673,450,16,416,4,0,
286674,450,16,422,1,1,3
286675,450,16,423,1,1,1
286676,450,16,424,1,1,2
286677,450,16,442,3,0,
286678,450,16,444,4,0,
286679,450,16,446,3,0,
286680,450,16,496,4,0,
286681,450,16,523,4,0,
286682,450,16,590,4,0,
286683,451,8,14,4,0,
286684,451,8,15,4,0,
286685,451,8,18,2,0,
286686,451,8,28,2,0,
286687,451,8,40,1,1,2
286688,451,8,42,1,12,
286689,451,8,43,1,6,
286690,451,8,44,1,1,1
286691,451,8,70,4,0,
286692,451,8,91,4,0,
286693,451,8,92,4,0,
286694,451,8,97,2,0,
286695,451,8,103,2,0,
286696,451,8,104,4,0,
286697,451,8,109,2,0,
286698,451,8,148,4,0,
286699,451,8,156,4,0,
286700,451,8,163,2,0,
286701,451,8,164,4,0,
286702,451,8,168,4,0,
286703,451,8,182,4,0,
286704,451,8,184,1,28,
286705,451,8,185,2,0,
286706,451,8,188,4,0,
286707,451,8,203,4,0,
286708,451,8,206,4,0,
286709,451,8,207,4,0,
286710,451,8,213,4,0,
286711,451,8,214,4,0,
286712,451,8,216,4,0,
286713,451,8,218,4,0,
286714,451,8,228,2,0,
286715,451,8,231,4,0,
286716,451,8,237,4,0,
286717,451,8,240,4,0,
286718,451,8,241,4,0,
286719,451,8,242,1,45,
286720,451,8,247,4,0,
286721,451,8,249,4,0,
286722,451,8,259,4,0,
286723,451,8,263,4,0,
286724,451,8,269,4,0,
286725,451,8,280,4,0,
286726,451,8,282,1,23,
286727,451,8,290,4,0,
286728,451,8,305,1,39,
286729,451,8,317,4,0,
286730,451,8,332,4,0,
286731,451,8,363,4,0,
286732,451,8,367,1,17,
286733,451,8,371,4,0,
286734,451,8,374,4,0,
286735,451,8,390,1,34,
286736,451,8,398,4,0,
286737,451,8,399,4,0,
286738,451,8,400,2,0,
286739,451,8,404,4,0,
286740,451,8,440,1,50,
286741,451,8,445,4,0,
286742,451,9,14,4,0,
286743,451,9,15,4,0,
286744,451,9,18,2,0,
286745,451,9,28,2,0,
286746,451,9,40,1,1,2
286747,451,9,42,1,12,
286748,451,9,43,1,1,3
286749,451,9,44,1,1,1
286750,451,9,70,4,0,
286751,451,9,91,4,0,
286752,451,9,92,4,0,
286753,451,9,97,2,0,
286754,451,9,103,2,0,
286755,451,9,104,4,0,
286756,451,9,109,2,0,
286757,451,9,148,4,0,
286758,451,9,156,4,0,
286759,451,9,163,2,0,
286760,451,9,164,4,0,
286761,451,9,168,4,0,
286762,451,9,173,3,0,
286763,451,9,182,4,0,
286764,451,9,184,1,23,
286765,451,9,185,2,0,
286766,451,9,188,4,0,
286767,451,9,189,3,0,
286768,451,9,203,4,0,
286769,451,9,206,4,0,
286770,451,9,207,4,0,
286771,451,9,210,3,0,
286772,451,9,213,4,0,
286773,451,9,214,4,0,
286774,451,9,216,4,0,
286775,451,9,218,4,0,
286776,451,9,228,2,0,
286777,451,9,231,4,0,
286778,451,9,237,4,0,
286779,451,9,240,4,0,
286780,451,9,241,4,0,
286781,451,9,242,1,45,
286782,451,9,247,4,0,
286783,451,9,249,4,0,
286784,451,9,259,4,0,
286785,451,9,263,4,0,
286786,451,9,269,4,0,
286787,451,9,280,4,0,
286788,451,9,282,1,6,
286789,451,9,282,3,0,
286790,451,9,290,4,0,
286791,451,9,305,1,39,
286792,451,9,317,4,0,
286793,451,9,332,4,0,
286794,451,9,363,4,0,
286795,451,9,367,1,17,
286796,451,9,371,4,0,
286797,451,9,374,4,0,
286798,451,9,390,1,28,
286799,451,9,398,4,0,
286800,451,9,399,4,0,
286801,451,9,400,2,0,
286802,451,9,401,3,0,
286803,451,9,404,4,0,
286804,451,9,440,1,50,
286805,451,9,445,4,0,
286806,451,9,450,1,34,
286807,451,10,14,4,0,
286808,451,10,15,4,0,
286809,451,10,18,2,0,
286810,451,10,28,2,0,
286811,451,10,29,3,0,
286812,451,10,40,1,1,2
286813,451,10,42,1,12,
286814,451,10,43,1,1,3
286815,451,10,44,1,1,1
286816,451,10,70,4,0,
286817,451,10,91,4,0,
286818,451,10,92,4,0,
286819,451,10,97,2,0,
286820,451,10,103,2,0,
286821,451,10,104,4,0,
286822,451,10,109,2,0,
286823,451,10,148,4,0,
286824,451,10,156,4,0,
286825,451,10,163,2,0,
286826,451,10,164,4,0,
286827,451,10,168,4,0,
286828,451,10,173,3,0,
286829,451,10,182,4,0,
286830,451,10,184,1,23,
286831,451,10,185,2,0,
286832,451,10,188,4,0,
286833,451,10,189,3,0,
286834,451,10,203,4,0,
286835,451,10,206,4,0,
286836,451,10,207,4,0,
286837,451,10,210,3,0,
286838,451,10,213,4,0,
286839,451,10,214,4,0,
286840,451,10,216,4,0,
286841,451,10,218,4,0,
286842,451,10,228,2,0,
286843,451,10,231,4,0,
286844,451,10,237,4,0,
286845,451,10,240,4,0,
286846,451,10,241,4,0,
286847,451,10,242,1,45,
286848,451,10,247,4,0,
286849,451,10,249,4,0,
286850,451,10,259,4,0,
286851,451,10,263,4,0,
286852,451,10,269,4,0,
286853,451,10,280,4,0,
286854,451,10,282,1,6,
286855,451,10,282,3,0,
286856,451,10,290,4,0,
286857,451,10,305,1,39,
286858,451,10,317,4,0,
286859,451,10,332,4,0,
286860,451,10,363,4,0,
286861,451,10,367,1,17,
286862,451,10,371,4,0,
286863,451,10,374,4,0,
286864,451,10,390,1,28,
286865,451,10,398,4,0,
286866,451,10,399,4,0,
286867,451,10,400,2,0,
286868,451,10,401,3,0,
286869,451,10,404,4,0,
286870,451,10,440,1,50,
286871,451,10,445,4,0,
286872,451,10,450,1,34,
286873,451,10,450,3,0,
286874,451,11,14,4,0,
286875,451,11,15,4,0,
286876,451,11,18,2,0,
286877,451,11,28,2,0,
286878,451,11,40,1,1,2
286879,451,11,41,2,0,
286880,451,11,42,1,12,
286881,451,11,43,1,1,3
